cve,rank
CVE-2019-1010283,34.0
CVE-2019-1010305,109.0
CVE-2019-1010315,86.0
CVE-2019-1010317,132.0
CVE-2019-1010319,42.0
CVE-2019-10124,1932.0
CVE-2019-10131,749.0
CVE-2019-10133,1210.0
CVE-2019-10154,13.0
CVE-2019-1020014,20.0
CVE-2019-10352,25.0
CVE-2019-10353,53.0
CVE-2019-10354,9.0
CVE-2019-10638,368.5
CVE-2019-10639,67.0
CVE-2019-10664,1.0
CVE-2019-10672,4.0
CVE-2019-10678,1676.0
CVE-2019-10714,1.0
CVE-2019-10894,80.0
CVE-2019-10895,2.0
CVE-2019-10896,2.0
CVE-2019-10897,1.0
CVE-2019-10898,2.0
CVE-2019-10899,1.0
CVE-2019-10900,1.0
CVE-2019-10901,4.0
CVE-2019-10902,1.0
CVE-2019-10903,2.0
CVE-2019-11072,48.0
CVE-2019-11222,1.0
CVE-2019-11338,2.5
CVE-2019-11339,4.5
CVE-2019-11411,2.0
CVE-2019-11412,1.0
CVE-2019-11413,8.0
CVE-2019-11463,1.0
CVE-2019-11470,2.0
CVE-2019-11471,3.0
CVE-2019-11486,1.0
CVE-2019-11487,62.5
CVE-2019-11498,34.0
CVE-2019-11502,1.0
CVE-2019-11596,1.0
CVE-2019-11599,1.0
CVE-2019-11768,92.0
CVE-2019-11810,2.0
CVE-2019-11811,5.0
CVE-2019-11815,4.0
CVE-2019-11833,1.0
CVE-2019-11884,1.0
CVE-2019-11921,89.0
CVE-2019-11924,6.0
CVE-2019-11925,1.0
CVE-2019-11926,1.0
CVE-2019-11929,546.0
CVE-2019-11930,15.0
CVE-2019-11934,71.0
CVE-2019-11935,52.0
CVE-2019-11936,3.0
CVE-2019-11937,673.0
CVE-2019-11940,1.0
CVE-2019-12068,1.0
CVE-2019-12098,10.0
CVE-2019-12106,1.0
CVE-2019-12107,56.0
CVE-2019-12108,2.0
CVE-2019-12109,2.0
CVE-2019-12110,11.0
CVE-2019-12111,1.0
CVE-2019-12155,1.0
CVE-2019-12209,17.0
CVE-2019-12210,19.0
CVE-2019-12295,86.0
CVE-2019-12439,1.0
CVE-2019-12589,13.0
CVE-2019-12614,1.0
CVE-2019-12616,2957.0
CVE-2019-12730,1.0
CVE-2019-12816,834.0
CVE-2019-12817,4.0
CVE-2019-12818,1.0
CVE-2019-12819,1.0
CVE-2019-12875,1.0
CVE-2019-12904,781.0
CVE-2019-12922,717.0
CVE-2019-12951,2.0
CVE-2019-12973,8.0
CVE-2019-12980,2.0
CVE-2019-12981,1.0
CVE-2019-12982,1.0
CVE-2019-12984,1.0
CVE-2019-13045,451.0
CVE-2019-13133,4.0
CVE-2019-13134,3.0
CVE-2019-13135,2.0
CVE-2019-13136,2.0
CVE-2019-13137,2.0
CVE-2019-13164,2.5
CVE-2019-13217,3.0
CVE-2019-13218,8.0
CVE-2019-13219,10.0
CVE-2019-13220,7.0
CVE-2019-13221,9.0
CVE-2019-13222,9.0
CVE-2019-13223,3.0
CVE-2019-13224,21.0
CVE-2019-13225,1698.0
CVE-2019-13226,96.0
CVE-2019-13227,5.0
CVE-2019-13228,48.0
CVE-2019-13229,3.0
CVE-2019-13233,2.0
CVE-2019-13272,1.0
CVE-2019-13295,1.0
CVE-2019-13296,2.0
CVE-2019-13297,1.0
CVE-2019-13298,1.0
CVE-2019-13299,9.0
CVE-2019-13300,42.0
CVE-2019-13301,35.0
CVE-2019-13302,8.0
CVE-2019-13303,197.0
CVE-2019-13304,2.0
CVE-2019-13305,1.0
CVE-2019-13306,7.0
CVE-2019-13307,37.0
CVE-2019-13308,1423.0
CVE-2019-13309,1.0
CVE-2019-13310,59.0
CVE-2019-13311,1429.0
CVE-2019-13391,4.0
CVE-2019-13454,271.0
CVE-2019-13456,1.0
CVE-2019-13619,17.0
CVE-2019-14283,1.0
CVE-2019-14284,1.0
CVE-2019-14323,122.0
CVE-2019-14459,39.0
CVE-2019-14462,20.0
CVE-2019-14463,34.0
CVE-2019-14495,16.0
CVE-2019-14763,10.0
CVE-2019-14814,2.0
CVE-2019-14815,1.0
CVE-2019-14816,6.5
CVE-2019-14857,710.0
CVE-2019-14868,13.0
CVE-2019-14934,2.0
CVE-2019-14980,1933.0
CVE-2019-14981,220.0
CVE-2019-15026,55.0
CVE-2019-15030,2.0
CVE-2019-15031,2.0
CVE-2019-15090,4.0
CVE-2019-15139,10.0
CVE-2019-15140,564.0
CVE-2019-15146,102.0
CVE-2019-15147,77.0
CVE-2019-15148,75.0
CVE-2019-15211,1.0
CVE-2019-15212,3.0
CVE-2019-15213,1.0
CVE-2019-15214,1.0
CVE-2019-15215,2.0
CVE-2019-15216,1.0
CVE-2019-15217,1.0
CVE-2019-15218,3.0
CVE-2019-15219,1.0
CVE-2019-15220,2.0
CVE-2019-15221,1.0
CVE-2019-15222,1.0
CVE-2019-15226,39.0
CVE-2019-15239,5.0
CVE-2019-15292,1.0
CVE-2019-15296,1.0
CVE-2019-1543,1.0
CVE-2019-1547,9.0
CVE-2019-1549,15.0
CVE-2019-1551,1355.0
CVE-2019-15522,1.0
CVE-2019-15538,1.0
CVE-2019-1563,14.0
CVE-2019-15666,1.0
CVE-2019-15681,32.0
CVE-2019-15683,2.0
CVE-2019-15785,628.0
CVE-2019-15807,12.0
CVE-2019-15900,16.0
CVE-2019-15901,29.0
CVE-2019-15903,1766.0
CVE-2019-15916,2.0
CVE-2019-15917,1.0
CVE-2019-15918,1.0
CVE-2019-15919,1.0
CVE-2019-15920,1.0
CVE-2019-15921,1.0
CVE-2019-15922,1.0
CVE-2019-15923,1.0
CVE-2019-15924,1.0
CVE-2019-15926,2.0
CVE-2019-15927,1.0
CVE-2019-15945,1.0
CVE-2019-15946,1.0
CVE-2019-16058,3.0
CVE-2019-16163,6.0
CVE-2019-16319,1.0
CVE-2019-16346,14.0
CVE-2019-16347,12.0
CVE-2019-16413,5.0
CVE-2019-16714,1.0
CVE-2019-16718,2282.0
CVE-2019-16910,27.0
CVE-2019-16921,1.0
CVE-2019-16930,1285.0
CVE-2019-16994,1.0
CVE-2019-16995,1.0
CVE-2019-17052,1.0
CVE-2019-17053,1.0
CVE-2019-17054,1.0
CVE-2019-17055,1.0
CVE-2019-17056,1.0
CVE-2019-17113,21.0
CVE-2019-17177,2.0
CVE-2019-17178,4.0
CVE-2019-17351,5.0
CVE-2019-17533,2.0
CVE-2019-17534,1.0
CVE-2019-17539,1.0
CVE-2019-17541,106.0
CVE-2019-17542,1.0
CVE-2019-17544,1.0
CVE-2019-17545,1.0
CVE-2019-17546,77.0
CVE-2019-17547,4.0
CVE-2019-18198,1.0
CVE-2019-18218,2.0
CVE-2019-18224,43.0
CVE-2019-18276,22.0
CVE-2019-18282,1.0
CVE-2019-18397,164.0
CVE-2019-18408,1.0
CVE-2019-18609,1.0
CVE-2019-18622,73.0
CVE-2019-18625,2.0
CVE-2019-18660,8.0
CVE-2019-18671,1320.0
CVE-2019-18672,1304.0
CVE-2019-18675,2.0
CVE-2019-18680,1.0
CVE-2019-18792,19.0
CVE-2019-18805,1.0
CVE-2019-18808,1.0
CVE-2019-18809,1.0
CVE-2019-18811,1.0
CVE-2019-18812,1.0
CVE-2019-18844,642.0
CVE-2019-18853,1.0
CVE-2019-18885,1.0
CVE-2019-19043,1.0
CVE-2019-19044,1.0
CVE-2019-19045,1.0
CVE-2019-19046,1.0
CVE-2019-19047,1.0
CVE-2019-19048,1.0
CVE-2019-19049,1.0
CVE-2019-19050,1.0
CVE-2019-19051,1.0
CVE-2019-19052,1.0
CVE-2019-19053,1.0
CVE-2019-19054,1.0
CVE-2019-19055,1.0
CVE-2019-19056,1.0
CVE-2019-19057,1.0
CVE-2019-19058,1.0
CVE-2019-19059,1.0
CVE-2019-19060,1.0
CVE-2019-19061,1.0
CVE-2019-19062,1.0
CVE-2019-19063,1.0
CVE-2019-19064,1.0
CVE-2019-19065,1.0
CVE-2019-19066,1.0
CVE-2019-19067,3.0
CVE-2019-19068,1.0
CVE-2019-19069,1.0
CVE-2019-19070,1.0
CVE-2019-19071,1.0
CVE-2019-19072,1.0
CVE-2019-19073,1.0
CVE-2019-19074,1.0
CVE-2019-19075,1.0
CVE-2019-19076,1.0
CVE-2019-19077,1.0
CVE-2019-19078,1.0
CVE-2019-19079,1.0
CVE-2019-19080,1.0
CVE-2019-19081,1.0
CVE-2019-19082,1.0
CVE-2019-19083,1.0
CVE-2019-19221,1.0
CVE-2019-19227,1.0
CVE-2019-19242,18.0
CVE-2019-19244,6.0
CVE-2019-19246,1.0
CVE-2019-19274,22.0
CVE-2019-19275,22.0
CVE-2019-19317,1.0
CVE-2019-19319,24.0
CVE-2019-19333,1251.0
CVE-2019-19334,288.0
CVE-2019-19479,17.0
CVE-2019-19480,3.0
CVE-2019-19481,15.0
CVE-2019-19523,1.0
CVE-2019-19524,1.0
CVE-2019-19525,1.0
CVE-2019-19526,1.0
CVE-2019-19527,1.0
CVE-2019-19528,1.0
CVE-2019-19529,1.0
CVE-2019-19530,2.0
CVE-2019-19531,5.0
CVE-2019-19532,4.0
CVE-2019-19533,1.0
CVE-2019-19534,1.0
CVE-2019-19535,1.0
CVE-2019-19536,1.0
CVE-2019-19537,8.0
CVE-2019-19543,1.0
CVE-2019-19553,1.0
CVE-2019-19603,507.0
CVE-2019-19617,85.0
CVE-2019-19624,20.0
CVE-2019-19645,23.0
CVE-2019-19646,4.0
CVE-2019-19767,9.0
CVE-2019-19807,1.0
CVE-2019-19880,1.0
CVE-2019-19905,228.0
CVE-2019-19922,1.0
CVE-2019-19923,1.0
CVE-2019-19924,1.0
CVE-2019-19925,2.0
CVE-2019-19926,3.0
CVE-2019-19927,2.5
CVE-2019-19947,1.0
CVE-2019-19959,1.0
CVE-2019-19960,1355.0
CVE-2019-19962,28.0
CVE-2019-19963,530.0
CVE-2019-19965,81.0
CVE-2019-19966,7.0
CVE-2019-20016,24.0
CVE-2019-20054,1.0
CVE-2019-20079,1.0
CVE-2019-20095,1.0
CVE-2019-20096,1.0
CVE-2019-20176,2.0
CVE-2019-20218,6.0
CVE-2019-20372,161.0
CVE-2019-20382,13.0
CVE-2019-20386,1.0
CVE-2019-20387,1.0
CVE-2019-20391,2268.0
CVE-2019-20392,2203.0
CVE-2019-20393,2920.0
CVE-2019-20394,212.0
CVE-2019-20395,251.0
CVE-2019-20396,2164.0
CVE-2019-20397,160.0
CVE-2019-20398,149.0
CVE-2019-20421,82.0
CVE-2019-20422,1.0
CVE-2019-20479,2.0
CVE-2019-20503,3.0
CVE-2019-20628,89.0
CVE-2019-20629,617.0
CVE-2019-20630,2468.0
CVE-2019-20636,3.0
CVE-2019-20788,3.0
CVE-2019-20791,229.0
CVE-2019-20792,2.0
CVE-2019-20805,280.0
CVE-2019-20806,1.0
CVE-2019-20807,4.0
CVE-2019-20808,5.0
CVE-2019-20810,1.0
CVE-2019-20811,1.0
CVE-2019-20812,1.0
CVE-2019-20839,1.0
CVE-2019-20840,1.0
CVE-2019-20908,3.0
CVE-2019-20909,5001.0
CVE-2019-20911,3027.0
CVE-2019-20912,18.0
CVE-2019-20914,2669.0
CVE-2019-20915,680.0
CVE-2019-20917,296.0
CVE-2019-20918,90.0
CVE-2019-20934,1.0
CVE-2019-25016,2.0
CVE-2019-25050,68.0
CVE-2019-3552,190.0
CVE-2019-3553,99.0
CVE-2019-3556,106.0
CVE-2019-3557,1.0
CVE-2019-3558,200.0
CVE-2019-3560,29.0
CVE-2019-3561,1.0
CVE-2019-3563,1.0
CVE-2019-3569,15.0
CVE-2019-3847,159.0
CVE-2019-3849,1893.0
CVE-2019-3850,686.0
CVE-2019-3851,5.0
CVE-2019-3852,1.0
CVE-2019-3877,1.0
CVE-2019-5489,1.0
CVE-2019-5716,1.0
CVE-2019-5717,1.0
CVE-2019-5718,1.0
CVE-2019-5719,164.0
CVE-2019-5721,5.0
CVE-2019-5736,208.0
CVE-2019-5892,75.0
CVE-2019-6798,24.0
CVE-2019-6799,4.0
CVE-2019-6974,1.0
CVE-2019-6976,5.0
CVE-2019-6978,288.5
CVE-2019-7175,2.0
CVE-2019-7221,160.0
CVE-2019-7222,18.0
CVE-2019-7308,2.5
CVE-2019-7395,1.0
CVE-2019-7396,1.0
CVE-2019-7397,2141.0
CVE-2019-8460,1.0
CVE-2019-8906,2.0
CVE-2019-9003,3.0
CVE-2019-9162,1.0
CVE-2019-9208,2.0
CVE-2019-9209,6.0
CVE-2019-9213,1.0
CVE-2019-9214,1.0
CVE-2019-9278,35.0
CVE-2019-9503,20.0
CVE-2019-9578,126.0
CVE-2019-9718,2.5
CVE-2019-9721,2.5
CVE-2019-9917,86.0
CVE-2020-10232,1.0
CVE-2020-10543,1.0
CVE-2020-10702,10.0
CVE-2020-10720,30.0
CVE-2020-10732,152.0
CVE-2020-10738,48.0
CVE-2020-10739,3604.0
CVE-2020-10751,5.0
CVE-2020-10757,1.0
CVE-2020-10766,1.0
CVE-2020-10767,1.0
CVE-2020-10768,1.0
CVE-2020-10773,104.0
CVE-2020-10781,1.0
CVE-2020-10802,39.0
CVE-2020-10803,291.0
CVE-2020-10804,5.0
CVE-2020-10878,17.0
CVE-2020-10931,254.0
CVE-2020-11080,253.0
CVE-2020-11089,1.0
CVE-2020-11095,219.0
CVE-2020-11096,262.0
CVE-2020-11097,2996.0
CVE-2020-11098,1.0
CVE-2020-11099,1.0
CVE-2020-11494,1.0
CVE-2020-11558,1.0
CVE-2020-11565,1.0
CVE-2020-11608,1.0
CVE-2020-11609,1.0
CVE-2020-11647,5.0
CVE-2020-11668,2.0
CVE-2020-11669,1.0
CVE-2020-11683,14.0
CVE-2020-11684,39.0
CVE-2020-11722,717.0
CVE-2020-11724,79.0
CVE-2020-11735,13.0
CVE-2020-11810,2.0
CVE-2020-11869,180.0
CVE-2020-11939,737.0
CVE-2020-11940,6.0
CVE-2020-11947,1.0
CVE-2020-11958,5.0
CVE-2020-12062,1206.0
CVE-2020-12066,29.0
CVE-2020-12268,2.0
CVE-2020-12278,1.0
CVE-2020-12284,2.5
CVE-2020-12464,1.0
CVE-2020-12465,1.0
CVE-2020-12607,165.0
CVE-2020-12652,611.0
CVE-2020-12653,1.0
CVE-2020-12654,1.0
CVE-2020-12655,5.0
CVE-2020-12657,19.0
CVE-2020-12658,1.0
CVE-2020-12659,1.0
CVE-2020-12723,12.0
CVE-2020-12768,2.0
CVE-2020-12769,1.0
CVE-2020-12770,1.0
CVE-2020-12826,1.0
CVE-2020-13112,476.0
CVE-2020-13113,17.0
CVE-2020-13114,14.0
CVE-2020-13143,1.0
CVE-2020-13164,26.0
CVE-2020-13396,16.0
CVE-2020-13397,4.0
CVE-2020-13398,119.0
CVE-2020-13765,2.5
CVE-2020-13775,512.0
CVE-2020-13848,2.0
CVE-2020-13881,1.0
CVE-2020-13904,2.5
CVE-2020-13974,1.0
CVE-2020-14093,2.0
CVE-2020-14147,1.0
CVE-2020-14314,80.0
CVE-2020-14381,1.0
CVE-2020-14385,39.0
CVE-2020-14386,1367.0
CVE-2020-14390,4349.0
CVE-2020-14396,8.0
CVE-2020-14397,168.0
CVE-2020-14398,7.0
CVE-2020-14399,1.0
CVE-2020-14400,1.0
CVE-2020-14401,1.0
CVE-2020-14402,18.0
CVE-2020-14403,17.0
CVE-2020-14404,14.0
CVE-2020-14405,1.0
CVE-2020-14415,1.0
CVE-2020-14416,1.0
CVE-2020-14954,25.0
CVE-2020-15007,1.0
CVE-2020-15117,67.0
CVE-2020-15121,210.0
CVE-2020-15174,55.0
CVE-2020-15190,333.0
CVE-2020-15191,3.0
CVE-2020-15192,1.0
CVE-2020-15193,22.0
CVE-2020-15194,101.0
CVE-2020-15195,1.0
CVE-2020-15196,1.0
CVE-2020-15197,811.0
CVE-2020-15198,70.0
CVE-2020-15199,12.0
CVE-2020-15200,32.0
CVE-2020-15201,10.0
CVE-2020-15202,60.0
CVE-2020-15203,203.0
CVE-2020-15204,1.0
CVE-2020-15205,6.0
CVE-2020-15206,1324.0
CVE-2020-15209,1.0
CVE-2020-15210,1.0
CVE-2020-15211,2471.0
CVE-2020-15212,10.0
CVE-2020-15213,26.0
CVE-2020-15214,12.0
CVE-2020-15224,465.0
CVE-2020-15260,731.0
CVE-2020-15261,20.0
CVE-2020-15265,78.0
CVE-2020-15393,1.0
CVE-2020-15466,2.0
CVE-2020-15471,6.0
CVE-2020-15472,3128.0
CVE-2020-15473,49.0
CVE-2020-15474,537.0
CVE-2020-15475,2855.0
CVE-2020-15476,1.0
CVE-2020-15503,2.0
CVE-2020-15569,2.0
CVE-2020-15780,1.0
CVE-2020-15852,3.0
CVE-2020-15863,1.0
CVE-2020-15888,504.0
CVE-2020-15889,6.0
CVE-2020-15900,1.0
CVE-2020-15908,9.0
CVE-2020-15945,1.0
CVE-2020-16088,9.0
CVE-2020-16166,20.5
CVE-2020-16587,24.0
CVE-2020-16588,28.0
CVE-2020-16589,1234.0
CVE-2020-1712,115.0
CVE-2020-17498,7.0
CVE-2020-1763,26.0
CVE-2020-18750,9.0
CVE-2020-1888,48.0
CVE-2020-1892,3.0
CVE-2020-1893,876.0
CVE-2020-1896,16.0
CVE-2020-1898,20.0
CVE-2020-1899,1.0
CVE-2020-1900,3.0
CVE-2020-1911,2.0
CVE-2020-1912,30.0
CVE-2020-1913,653.0
CVE-2020-1914,12.0
CVE-2020-1915,937.0
CVE-2020-1916,393.0
CVE-2020-1917,3952.0
CVE-2020-1918,1915.0
CVE-2020-1919,567.0
CVE-2020-1921,3288.0
CVE-2020-19481,560.0
CVE-2020-19488,21.0
CVE-2020-19491,52.0
CVE-2020-19497,194.0
CVE-2020-19498,330.0
CVE-2020-19499,326.0
CVE-2020-19667,5.0
CVE-2020-1967,2.0
CVE-2020-1971,8.0
CVE-2020-19858,52.0
CVE-2020-19860,4.0
CVE-2020-20276,9.0
CVE-2020-20277,101.0
CVE-2020-20739,1.0
CVE-2020-20740,1.0
CVE-2020-21572,1.0
CVE-2020-2161,34.0
CVE-2020-21674,9.0
CVE-2020-2221,260.0
CVE-2020-2222,5.0
CVE-2020-2223,171.0
CVE-2020-22617,1.0
CVE-2020-22873,168.0
CVE-2020-22874,53.0
CVE-2020-22875,8.0
CVE-2020-23907,1.0
CVE-2020-23914,254.0
CVE-2020-23915,370.0
CVE-2020-23928,1.0
CVE-2020-23930,5.0
CVE-2020-23931,1.0
CVE-2020-23932,7.0
CVE-2020-24074,25.0
CVE-2020-24342,1.0
CVE-2020-24352,7.0
CVE-2020-24369,1.0
CVE-2020-24370,1.0
CVE-2020-24371,1.0
CVE-2020-24394,1.0
CVE-2020-24619,1.0
CVE-2020-24654,8.0
CVE-2020-24716,152.0
CVE-2020-24717,184.0
CVE-2020-24753,9.0
CVE-2020-24870,4.0
CVE-2020-24994,9.0
CVE-2020-25211,1.0
CVE-2020-25212,1.0
CVE-2020-25284,1.0
CVE-2020-25285,10.0
CVE-2020-25427,3920.0
CVE-2020-25628,4.0
CVE-2020-25641,160.0
CVE-2020-25643,1.0
CVE-2020-25669,1.0
CVE-2020-25698,110.0
CVE-2020-25704,69.0
CVE-2020-25862,1.0
CVE-2020-25863,1.0
CVE-2020-25866,2.0
CVE-2020-26088,1.0
CVE-2020-26164,267.0
CVE-2020-26243,2.0
CVE-2020-26247,445.0
CVE-2020-26262,305.0
CVE-2020-26267,2.0
CVE-2020-26268,1.0
CVE-2020-26269,32.0
CVE-2020-26270,34.0
CVE-2020-26271,1.0
CVE-2020-26272,163.0
CVE-2020-26273,166.0
CVE-2020-26298,55.0
CVE-2020-26570,1.0
CVE-2020-26572,3.0
CVE-2020-26575,1.0
CVE-2020-26759,354.0
CVE-2020-26934,2553.0
CVE-2020-26935,1952.0
CVE-2020-27153,15.0
CVE-2020-27194,25.0
CVE-2020-27208,302.0
CVE-2020-27209,44.0
CVE-2020-27347,2.0
CVE-2020-27560,4.0
CVE-2020-27638,2.0
CVE-2020-27673,15.0
CVE-2020-27675,3.0
CVE-2020-27678,1.0
CVE-2020-27764,204.0
CVE-2020-27777,1.0
CVE-2020-27786,395.0
CVE-2020-27787,185.0
CVE-2020-27788,350.0
CVE-2020-27790,220.0
CVE-2020-27793,1.0
CVE-2020-27794,180.0
CVE-2020-27795,1.0
CVE-2020-27829,1.0
CVE-2020-28030,1.0
CVE-2020-28097,1.0
CVE-2020-28196,1.0
CVE-2020-28374,13.0
CVE-2020-28896,1572.0
CVE-2020-28915,64.0
CVE-2020-28941,1.0
CVE-2020-28974,1.0
CVE-2020-29074,1.0
CVE-2020-29260,1.0
CVE-2020-29367,39.0
CVE-2020-29368,1.0
CVE-2020-29369,1.0
CVE-2020-29370,1.0
CVE-2020-29371,1.0
CVE-2020-29373,13.0
CVE-2020-29660,1.0
CVE-2020-29661,1.0
CVE-2020-35508,1458.0
CVE-2020-35517,1235.0
CVE-2020-35518,486.0
CVE-2020-35530,2.0
CVE-2020-35531,2.0
CVE-2020-35532,1.0
CVE-2020-35533,378.0
CVE-2020-35534,226.0
CVE-2020-35535,1231.0
CVE-2020-35573,1.0
CVE-2020-35605,1.0
CVE-2020-35679,2.0
CVE-2020-35680,2.0
CVE-2020-35963,2.0
CVE-2020-35964,4.0
CVE-2020-35965,32.5
CVE-2020-35979,3105.0
CVE-2020-35980,167.0
CVE-2020-35981,2.0
CVE-2020-35982,1.0
CVE-2020-36158,1.0
CVE-2020-36177,44.0
CVE-2020-36254,4.0
CVE-2020-36278,1.0
CVE-2020-36279,22.0
CVE-2020-36280,1.0
CVE-2020-36281,2.0
CVE-2020-36407,249.0
CVE-2020-4030,89.0
CVE-2020-4031,254.0
CVE-2020-4032,12.0
CVE-2020-4033,4.0
CVE-2020-4044,911.0
CVE-2020-5235,922.0
CVE-2020-5238,2158.0
CVE-2020-6016,39.0
CVE-2020-6017,24.0
CVE-2020-6018,14.0
CVE-2020-6019,63.0
CVE-2020-7041,1.0
CVE-2020-7042,11.0
CVE-2020-7043,2.0
CVE-2020-7044,3.0
CVE-2020-7045,751.0
CVE-2020-7053,9.0
CVE-2020-7247,193.0
CVE-2020-7670,18.0
CVE-2020-8428,2.0
CVE-2020-8597,2.0
CVE-2020-8904,6.0
CVE-2020-8905,98.0
CVE-2020-8935,369.0
CVE-2020-8936,1.0
CVE-2020-8937,5.0
CVE-2020-8938,40.0
CVE-2020-8939,31.0
CVE-2020-8940,99.0
CVE-2020-8941,6.0
CVE-2020-8942,31.0
CVE-2020-8943,116.0
CVE-2020-8944,47.0
CVE-2020-8955,17.0
CVE-2020-9274,3.0
CVE-2020-9365,142.0
CVE-2020-9383,1.0
CVE-2020-9428,8.0
CVE-2020-9429,3.0
CVE-2020-9430,2.0
CVE-2020-9431,12.0
CVE-2020-9432,47.0
CVE-2020-9433,46.0
CVE-2020-9434,9.0
CVE-2020-9760,3.0
CVE-2021-20223,5001.0
CVE-2021-20224,139.0
CVE-2021-20230,78.0
CVE-2021-20257,1.0
CVE-2021-20298,257.0
CVE-2021-20299,123.0
CVE-2021-20304,1504.0
CVE-2021-21261,21.0
CVE-2021-21300,17.0
CVE-2021-21309,158.0
CVE-2021-21323,110.0
CVE-2021-21335,15.0
CVE-2021-21375,679.0
CVE-2021-21378,1.0
CVE-2021-21381,197.0
CVE-2021-21401,1.0
CVE-2021-21413,95.0
CVE-2021-22548,1056.0
CVE-2021-22549,1015.0
CVE-2021-22550,217.0
CVE-2021-22552,3.0
CVE-2021-22897,778.0
CVE-2021-22898,1625.0
CVE-2021-22901,1285.0
CVE-2021-23158,643.0
CVE-2021-23177,1322.0
CVE-2021-23180,154.0
CVE-2021-23191,197.0
CVE-2021-23214,2.0
CVE-2021-23222,1.0
CVE-2021-23365,7.0
CVE-2021-23840,76.0
CVE-2021-23841,1.0
CVE-2021-24025,2724.0
CVE-2021-24028,72.0
CVE-2021-24029,833.0
CVE-2021-24036,322.0
CVE-2021-24037,964.0
CVE-2021-24045,32.0
CVE-2021-25939,115.0
CVE-2021-25940,105.0
CVE-2021-26567,155.0
CVE-2021-26911,62.0
CVE-2021-27135,272.0
CVE-2021-27343,14.0
CVE-2021-27815,41.0
CVE-2021-28041,1036.0
CVE-2021-28848,57.0
CVE-2021-28855,1.0
CVE-2021-28856,1.0
CVE-2021-28874,587.0
CVE-2021-29279,5001.0
CVE-2021-29463,1264.0
CVE-2021-29464,3836.0
CVE-2021-29512,1.0
CVE-2021-29513,12.0
CVE-2021-29514,1.0
CVE-2021-29515,284.0
CVE-2021-29516,2.0
CVE-2021-29517,13.0
CVE-2021-29518,1.0
CVE-2021-29519,560.0
CVE-2021-29520,100.0
CVE-2021-29521,1.0
CVE-2021-29522,1579.0
CVE-2021-29523,350.0
CVE-2021-29524,23.0
CVE-2021-29526,865.0
CVE-2021-29527,128.0
CVE-2021-29528,14.0
CVE-2021-29529,1.0
CVE-2021-29530,16.0
CVE-2021-29531,2.0
CVE-2021-29532,458.0
CVE-2021-29533,42.0
CVE-2021-29534,963.0
CVE-2021-29535,496.0
CVE-2021-29536,154.0
CVE-2021-29537,285.0
CVE-2021-29538,103.0
CVE-2021-29539,1139.0
CVE-2021-29540,186.0
CVE-2021-29541,309.0
CVE-2021-29542,26.0
CVE-2021-29543,19.0
CVE-2021-29544,48.0
CVE-2021-29545,2.0
CVE-2021-29546,107.0
CVE-2021-29547,702.0
CVE-2021-29548,3200.0
CVE-2021-29549,6.0
CVE-2021-29550,1.0
CVE-2021-29552,37.0
CVE-2021-29553,8.0
CVE-2021-29554,2.0
CVE-2021-29555,7.0
CVE-2021-29556,5.0
CVE-2021-29557,14.0
CVE-2021-29559,9.0
CVE-2021-29560,2.0
CVE-2021-29561,308.0
CVE-2021-29562,337.0
CVE-2021-29563,2427.0
CVE-2021-29564,423.0
CVE-2021-29565,3.0
CVE-2021-29566,1.0
CVE-2021-29567,15.0
CVE-2021-29568,2.0
CVE-2021-29569,32.0
CVE-2021-29570,26.0
CVE-2021-29571,1.0
CVE-2021-29572,758.0
CVE-2021-29573,35.0
CVE-2021-29574,50.0
CVE-2021-29575,10.0
CVE-2021-29576,49.0
CVE-2021-29577,196.0
CVE-2021-29578,15.0
CVE-2021-29579,1.0
CVE-2021-29580,299.0
CVE-2021-29581,22.0
CVE-2021-29582,61.0
CVE-2021-29583,34.0
CVE-2021-29584,25.0
CVE-2021-29586,3.0
CVE-2021-29587,12.0
CVE-2021-29588,333.0
CVE-2021-29589,60.0
CVE-2021-29590,2696.0
CVE-2021-29591,213.0
CVE-2021-29592,20.0
CVE-2021-29593,17.0
CVE-2021-29594,1175.0
CVE-2021-29595,13.0
CVE-2021-29596,33.0
CVE-2021-29597,18.0
CVE-2021-29598,1.0
CVE-2021-29599,18.0
CVE-2021-29600,1.0
CVE-2021-29601,1.0
CVE-2021-29602,172.0
CVE-2021-29603,3.0
CVE-2021-29604,18.0
CVE-2021-29605,16.0
CVE-2021-29606,1.0
CVE-2021-29607,110.0
CVE-2021-29608,21.0
CVE-2021-29609,44.0
CVE-2021-29610,1.0
CVE-2021-29611,22.0
CVE-2021-29612,412.0
CVE-2021-29613,18.0
CVE-2021-29614,1.0
CVE-2021-29615,1112.0
CVE-2021-29616,7.0
CVE-2021-29617,699.0
CVE-2021-29619,69.0
CVE-2021-30014,622.0
CVE-2021-30015,21.0
CVE-2021-30019,1.0
CVE-2021-30020,35.0
CVE-2021-30022,2.0
CVE-2021-30027,114.0
CVE-2021-30199,6.0
CVE-2021-30218,1.0
CVE-2021-30219,211.0
CVE-2021-30500,7.0
CVE-2021-30501,626.0
CVE-2021-3119,44.0
CVE-2021-31254,1.0
CVE-2021-31255,47.0
CVE-2021-31256,79.0
CVE-2021-31257,26.0
CVE-2021-31258,128.0
CVE-2021-31259,68.0
CVE-2021-31260,237.0
CVE-2021-31261,87.0
CVE-2021-31262,68.0
