cve,rank
CVE-2021-30022,14.0
CVE-2021-30027,391.0
CVE-2021-30199,107.0
CVE-2021-30218,1.0
CVE-2021-30219,59.0
CVE-2021-30500,96.0
CVE-2021-30501,1729.0
CVE-2021-3119,152.0
CVE-2021-31254,3.0
CVE-2021-31255,192.0
CVE-2021-31256,144.0
CVE-2021-31257,46.0
CVE-2021-31258,23.0
CVE-2021-31259,206.0
CVE-2021-31260,302.0
CVE-2021-31261,162.0
CVE-2021-31262,93.0
CVE-2021-31566,298.0
CVE-2021-31571,1066.0
CVE-2021-31572,1139.0
CVE-2021-31616,1034.0
CVE-2021-31829,1.0
CVE-2021-31916,196.0
CVE-2021-32020,60.0
CVE-2021-32055,94.0
CVE-2021-32132,4211.0
CVE-2021-32134,2751.0
CVE-2021-32135,225.0
CVE-2021-32136,141.0
CVE-2021-32137,3028.0
CVE-2021-32138,900.0
CVE-2021-32139,4067.0
CVE-2021-32268,2162.0
CVE-2021-32272,1.0
CVE-2021-32399,1.0
CVE-2021-32434,205.0
CVE-2021-32435,120.0
CVE-2021-32436,114.0
CVE-2021-32437,160.0
CVE-2021-32438,340.0
CVE-2021-32439,4522.0
CVE-2021-32440,77.0
CVE-2021-32613,2339.0
CVE-2021-32626,11.0
CVE-2021-32627,3.0
CVE-2021-32628,23.0
CVE-2021-32672,1.0
CVE-2021-32675,20.0
CVE-2021-32686,1.0
CVE-2021-32687,1.0
CVE-2021-32762,1.0
CVE-2021-32765,4.0
CVE-2021-32785,265.0
CVE-2021-32786,391.0
CVE-2021-32791,27.0
CVE-2021-32792,924.0
CVE-2021-33193,56.0
CVE-2021-3331,515.0
CVE-2021-33361,1484.0
CVE-2021-33362,284.0
CVE-2021-33363,98.0
CVE-2021-33364,3204.0
CVE-2021-33365,260.0
CVE-2021-33366,135.0
CVE-2021-3347,518.0
CVE-2021-3348,1.0
CVE-2021-33586,2.0
CVE-2021-33624,1.0
CVE-2021-33815,1.0
CVE-2021-33909,74.0
CVE-2021-33910,305.0
CVE-2021-35039,2.0
CVE-2021-35331,1.0
CVE-2021-35525,1.0
CVE-2021-3566,326.0
CVE-2021-3574,3256.0
CVE-2021-36080,141.0
CVE-2021-36084,1.0
CVE-2021-36085,168.0
CVE-2021-36086,2.0
CVE-2021-36087,1.0
CVE-2021-36088,13.0
CVE-2021-3609,113.0
CVE-2021-3610,88.0
CVE-2021-36143,2.0
CVE-2021-36148,5.0
CVE-2021-36218,226.0
CVE-2021-36219,106.0
CVE-2021-3622,1.0
CVE-2021-36222,1.0
CVE-2021-3623,438.0
CVE-2021-3639,24.0
CVE-2021-3640,105.0
CVE-2021-3656,1.0
CVE-2021-3658,45.0
CVE-2021-36692,820.0
CVE-2021-3671,6.0
CVE-2021-36740,902.0
CVE-2021-36980,1.0
CVE-2021-37232,9.0
CVE-2021-3732,2142.0
CVE-2021-3736,1746.0
CVE-2021-3739,2.0
CVE-2021-3743,465.0
CVE-2021-3744,44.0
CVE-2021-3748,1.0
CVE-2021-3751,3.0
CVE-2021-3753,477.0
CVE-2021-3756,474.0
CVE-2021-37594,1.0
CVE-2021-37595,1.0
CVE-2021-37600,2846.0
CVE-2021-37635,85.0
CVE-2021-37636,1009.0
CVE-2021-37637,1206.0
CVE-2021-37638,588.0
CVE-2021-37639,2392.0
CVE-2021-3764,116.0
CVE-2021-37640,1190.0
CVE-2021-37641,898.0
CVE-2021-37642,508.0
CVE-2021-37643,2053.0
CVE-2021-37644,838.0
CVE-2021-37645,2035.0
CVE-2021-37646,1813.0
CVE-2021-37647,7.0
CVE-2021-37648,1387.0
CVE-2021-37649,1934.0
CVE-2021-37650,27.0
CVE-2021-37651,1223.0
CVE-2021-37652,13.0
CVE-2021-37653,352.0
CVE-2021-37654,1520.0
CVE-2021-37655,41.0
CVE-2021-37656,362.0
CVE-2021-37657,1893.0
CVE-2021-37658,2283.0
CVE-2021-37660,1478.0
CVE-2021-37661,1336.0
CVE-2021-37662,2157.0
CVE-2021-37663,67.0
CVE-2021-37664,544.0
CVE-2021-37665,164.0
CVE-2021-37666,2327.0
CVE-2021-37667,1299.0
CVE-2021-37668,860.0
CVE-2021-37669,1835.0
CVE-2021-37670,3191.0
CVE-2021-37671,2135.0
CVE-2021-37672,1015.0
CVE-2021-37673,804.0
CVE-2021-37674,439.0
CVE-2021-37675,1483.0
CVE-2021-37676,1372.0
CVE-2021-37677,887.0
CVE-2021-37679,523.0
CVE-2021-37680,1839.0
CVE-2021-37681,1.0
CVE-2021-37682,88.0
CVE-2021-37683,537.0
CVE-2021-37685,6.0
CVE-2021-37686,3206.0
CVE-2021-37687,582.0
CVE-2021-37689,2112.0
CVE-2021-37690,1.0
CVE-2021-37691,577.0
CVE-2021-3770,2378.0
CVE-2021-37706,2298.0
CVE-2021-3772,1.0
CVE-2021-37750,1.0
CVE-2021-3778,2140.0
CVE-2021-3796,439.0
CVE-2021-3798,1.0
CVE-2021-38114,1.0
CVE-2021-38160,1.0
CVE-2021-38171,1.0
CVE-2021-38199,74.0
CVE-2021-38200,1.0
CVE-2021-38201,1.0
CVE-2021-38203,1.0
CVE-2021-38204,16.0
CVE-2021-38205,8.0
CVE-2021-38206,1.0
CVE-2021-38207,1.0
CVE-2021-38208,1.0
CVE-2021-38209,1.0
CVE-2021-38383,1.0
CVE-2021-3839,64.0
CVE-2021-38593,19.0
CVE-2021-38597,31.0
CVE-2021-3872,73.0
CVE-2021-3875,317.0
CVE-2021-3881,56.0
CVE-2021-3888,357.0
CVE-2021-3889,54.0
CVE-2021-3903,2351.0
CVE-2021-3905,1.0
CVE-2021-39157,18.0
CVE-2021-39176,83.0
CVE-2021-39191,82.0
CVE-2021-39212,219.0
CVE-2021-3927,2080.0
CVE-2021-3928,22.0
CVE-2021-3962,688.0
CVE-2021-3968,2128.0
CVE-2021-3973,335.0
CVE-2021-3974,705.0
CVE-2021-3975,1.0
CVE-2021-3984,5001.0
CVE-2021-3997,178.0
CVE-2021-40145,829.0
CVE-2021-40153,13.0
CVE-2021-4019,1.0
CVE-2021-40330,1.0
CVE-2021-4043,2308.0
CVE-2021-40516,10.0
CVE-2021-40524,1.0
CVE-2021-40540,2.0
CVE-2021-40562,3147.0
CVE-2021-40563,3535.0
CVE-2021-40564,4060.0
CVE-2021-40565,218.0
CVE-2021-40566,421.0
CVE-2021-40567,3442.0
CVE-2021-40568,1129.0
CVE-2021-40569,3900.0
CVE-2021-40570,3517.0
CVE-2021-40571,3682.0
CVE-2021-40572,3792.0
CVE-2021-40573,3913.0
CVE-2021-40574,429.0
CVE-2021-40575,458.0
CVE-2021-40576,4077.0
CVE-2021-40592,237.0
CVE-2021-4069,3712.0
CVE-2021-4076,39.0
CVE-2021-40812,1488.0
CVE-2021-40818,34.0
CVE-2021-41072,1.0
CVE-2021-41099,3329.0
CVE-2021-4110,402.0
CVE-2021-41130,508.0
CVE-2021-41133,592.0
CVE-2021-41136,1239.0
CVE-2021-41141,3707.0
CVE-2021-41168,2.0
CVE-2021-41193,2.0
CVE-2021-41196,4644.0
CVE-2021-41197,4822.0
CVE-2021-41198,4740.0
CVE-2021-41200,4811.0
CVE-2021-41202,4777.0
CVE-2021-41203,41.0
CVE-2021-41204,382.0
CVE-2021-41205,708.0
CVE-2021-41206,1998.0
CVE-2021-41207,652.0
CVE-2021-41208,2170.0
CVE-2021-41209,1118.0
CVE-2021-41210,78.0
CVE-2021-41211,1002.0
CVE-2021-41212,850.0
CVE-2021-41214,1389.0
CVE-2021-41215,979.0
CVE-2021-41216,17.0
CVE-2021-41217,687.0
CVE-2021-41218,215.0
CVE-2021-41219,1010.0
CVE-2021-41220,2311.0
CVE-2021-41221,856.0
CVE-2021-41222,71.0
CVE-2021-41223,1058.0
CVE-2021-41224,90.0
CVE-2021-41225,219.0
CVE-2021-41226,1003.0
CVE-2021-41227,549.0
CVE-2021-41253,114.0
CVE-2021-4136,2101.0
CVE-2021-41556,129.0
CVE-2021-4166,1883.0
CVE-2021-4173,35.0
CVE-2021-41864,1.0
CVE-2021-4187,30.0
CVE-2021-4188,5001.0
CVE-2021-4192,676.0
CVE-2021-4193,5001.0
CVE-2021-4216,15.0
CVE-2021-42341,1.0
CVE-2021-42778,1518.0
CVE-2021-42779,4073.0
CVE-2021-42780,305.0
CVE-2021-42781,3797.0
CVE-2021-42782,8.0
CVE-2021-42917,28.0
CVE-2021-43267,1.0
CVE-2021-43610,1640.0
CVE-2021-43611,583.0
CVE-2021-43784,226.0
CVE-2021-43804,60.0
CVE-2021-43814,101.0
CVE-2021-43824,3.0
CVE-2021-43825,296.0
CVE-2021-43826,6.0
CVE-2021-43845,2948.0
CVE-2021-43848,2333.0
CVE-2021-43860,10.0
CVE-2021-44108,13.0
CVE-2021-44109,75.0
CVE-2021-44273,314.0
CVE-2021-45005,64.0
CVE-2021-45095,1.0
CVE-2021-45098,11.0
CVE-2021-45379,3529.0
CVE-2021-45462,1.0
CVE-2021-45480,140.0
CVE-2021-45930,3.0
CVE-2021-45931,4.0
CVE-2021-45932,248.0
CVE-2021-45933,151.0
CVE-2021-45934,257.0
CVE-2021-45936,259.0
CVE-2021-45937,257.0
CVE-2021-45938,258.0
CVE-2021-45939,258.0
CVE-2021-45942,176.0
CVE-2021-45943,29.0
CVE-2021-46225,1.0
CVE-2021-46389,14.0
CVE-2021-46461,46.0
CVE-2021-46462,176.0
CVE-2021-46463,2.0
CVE-2022-0080,5001.0
CVE-2022-0128,1916.0
CVE-2022-0139,2926.0
CVE-2022-0156,216.0
CVE-2022-0158,2087.0
CVE-2022-0173,5001.0
CVE-2022-0204,267.0
CVE-2022-0213,2288.0
CVE-2022-0240,176.0
CVE-2022-0261,3920.0
CVE-2022-0284,283.0
CVE-2022-0318,3014.0
CVE-2022-0319,1340.0
CVE-2022-0326,1814.0
CVE-2022-0351,1633.0
CVE-2022-0359,1409.0
CVE-2022-0361,1402.0
CVE-2022-0367,15.0
CVE-2022-0368,1274.0
CVE-2022-0382,101.0
CVE-2022-0392,2426.0
CVE-2022-0393,2274.0
CVE-2022-0407,1667.0
CVE-2022-0408,1779.0
CVE-2022-0413,55.0
CVE-2022-0417,1404.0
CVE-2022-0419,231.0
CVE-2022-0443,1456.0
CVE-2022-0476,1657.0
CVE-2022-0481,752.0
CVE-2022-0496,677.0
CVE-2022-0518,2328.0
CVE-2022-0519,510.0
CVE-2022-0520,2566.0
CVE-2022-0521,333.0
CVE-2022-0522,2488.0
CVE-2022-0523,3457.0
CVE-2022-0525,1756.0
CVE-2022-0554,2017.0
CVE-2022-0559,1624.0
CVE-2022-0570,276.0
CVE-2022-0572,2622.0
CVE-2022-0614,1256.0
CVE-2022-0623,2486.0
CVE-2022-0629,1421.0
CVE-2022-0630,2486.0
CVE-2022-0631,2626.0
CVE-2022-0632,1668.0
CVE-2022-0669,2.0
CVE-2022-0676,37.0
CVE-2022-0685,4.0
CVE-2022-0695,3330.0
CVE-2022-0696,6.0
CVE-2022-0711,3.0
CVE-2022-0712,515.0
CVE-2022-0713,2192.0
CVE-2022-0714,2.0
CVE-2022-0717,841.0
CVE-2022-0729,3.0
CVE-2022-0849,1380.0
CVE-2022-0890,1676.0
CVE-2022-0943,2.0
CVE-2022-1031,297.0
CVE-2022-1035,2238.0
CVE-2022-1043,232.0
CVE-2022-1052,159.0
CVE-2022-1061,10.0
CVE-2022-1071,791.0
CVE-2022-1106,1014.0
CVE-2022-1115,1035.0
CVE-2022-1154,2.0
CVE-2022-1160,2.0
CVE-2022-1172,3336.0
CVE-2022-1198,1.0
CVE-2022-1199,912.0
CVE-2022-1201,1306.0
CVE-2022-1205,22.0
CVE-2022-1207,4426.0
CVE-2022-1212,67.0
CVE-2022-1222,3971.0
CVE-2022-1237,127.0
CVE-2022-1238,969.0
CVE-2022-1240,1688.0
CVE-2022-1244,1869.0
CVE-2022-1253,1352.0
CVE-2022-1263,1.0
CVE-2022-1276,863.0
CVE-2022-1283,132.0
CVE-2022-1284,3597.0
CVE-2022-1286,1592.0
CVE-2022-1289,3421.0
CVE-2022-1296,734.0
CVE-2022-1297,61.0
CVE-2022-1341,88.0
CVE-2022-1353,16.0
CVE-2022-1381,9.0
CVE-2022-1382,687.0
CVE-2022-1383,258.0
CVE-2022-1420,2.0
CVE-2022-1427,1250.0
CVE-2022-1437,1348.0
CVE-2022-1441,1628.0
CVE-2022-1444,2822.0
CVE-2022-1451,1910.0
CVE-2022-1452,201.0
CVE-2022-1507,1.0
CVE-2022-1533,15.0
CVE-2022-1534,43.0
CVE-2022-1586,1198.0
CVE-2022-1587,847.0
CVE-2022-1616,2.0
CVE-2022-1619,3.0
CVE-2022-1620,5.0
CVE-2022-1621,72.0
CVE-2022-1629,1.0
CVE-2022-1649,882.0
CVE-2022-1674,11.0
CVE-2022-1678,1.0
CVE-2022-1706,1729.0
CVE-2022-1714,957.0
CVE-2022-1720,48.0
CVE-2022-1725,4.0
CVE-2022-1733,2.0
CVE-2022-1734,1.0
CVE-2022-1735,9.0
CVE-2022-1769,2.0
CVE-2022-1771,1.0
CVE-2022-1785,3.0
CVE-2022-1795,3765.0
CVE-2022-1796,2.0
CVE-2022-1809,2850.0
CVE-2022-1851,1282.0
CVE-2022-1852,24.0
CVE-2022-1886,2012.0
CVE-2022-1897,2696.0
CVE-2022-1898,3832.0
CVE-2022-1899,638.0
CVE-2022-1907,2.0
CVE-2022-1908,2.0
CVE-2022-1927,3843.0
CVE-2022-1934,2440.0
CVE-2022-1942,109.0
CVE-2022-1968,2731.0
CVE-2022-1974,28.0
CVE-2022-1975,1.0
CVE-2022-1987,19.0
CVE-2022-2000,2642.0
CVE-2022-2042,2185.0
CVE-2022-2061,271.0
CVE-2022-21144,168.0
CVE-2022-21164,114.0
CVE-2022-21227,45.0
CVE-2022-2124,3302.0
CVE-2022-2125,2312.0
CVE-2022-2126,2220.0
CVE-2022-2129,2460.0
CVE-2022-21504,1.0
CVE-2022-2153,4.0
CVE-2022-21654,12.0
CVE-2022-21655,29.0
CVE-2022-21656,396.0
CVE-2022-21682,3.0
CVE-2022-21711,20.0
CVE-2022-21722,974.0
CVE-2022-21723,4529.0
CVE-2022-21725,2524.0
CVE-2022-21726,2116.0
CVE-2022-21727,200.0
CVE-2022-21728,153.0
CVE-2022-21729,248.0
CVE-2022-21730,740.0
CVE-2022-21731,685.0
CVE-2022-21732,779.0
CVE-2022-21733,915.0
CVE-2022-21734,2283.0
CVE-2022-21735,565.0
CVE-2022-21736,89.0
CVE-2022-21737,1705.0
CVE-2022-21738,373.0
CVE-2022-21739,568.0
CVE-2022-21740,1201.0
CVE-2022-21741,2516.0
CVE-2022-2175,1143.0
CVE-2022-2182,2695.0
CVE-2022-2183,2091.0
CVE-2022-2206,2067.0
CVE-2022-2207,1291.0
CVE-2022-2208,6.0
CVE-2022-2209,3874.0
CVE-2022-2210,1432.0
CVE-2022-2231,20.0
CVE-2022-2257,3392.0
CVE-2022-2264,3399.0
CVE-2022-2279,14.0
CVE-2022-2284,2422.0
CVE-2022-2285,2425.0
CVE-2022-2286,2529.0
CVE-2022-2287,1976.0
CVE-2022-2288,1229.0
CVE-2022-2289,3021.0
CVE-2022-2301,2.0
CVE-2022-2304,3573.0
CVE-2022-2318,6.0
CVE-2022-2320,158.0
CVE-2022-23308,1.0
CVE-2022-2343,3489.0
CVE-2022-2344,2719.0
CVE-2022-2345,128.0
CVE-2022-23558,184.0
CVE-2022-23559,326.0
CVE-2022-23560,3267.0
CVE-2022-23561,3670.0
CVE-2022-23562,4726.0
CVE-2022-23564,17.0
CVE-2022-23565,145.0
CVE-2022-23566,261.0
CVE-2022-23567,1121.0
CVE-2022-23568,161.0
CVE-2022-23570,286.0
CVE-2022-23571,14.0
CVE-2022-23572,4.0
CVE-2022-23574,205.0
CVE-2022-23575,25.0
CVE-2022-23576,34.0
CVE-2022-23577,36.0
CVE-2022-23578,1.0
CVE-2022-23579,233.0
CVE-2022-23580,17.0
CVE-2022-23581,91.0
CVE-2022-23582,2.0
CVE-2022-23584,4.0
CVE-2022-23585,8.0
CVE-2022-23586,115.0
CVE-2022-23587,12.0
CVE-2022-23588,2.0
CVE-2022-23589,13.0
CVE-2022-23590,3270.0
CVE-2022-23591,52.0
CVE-2022-23592,816.0
CVE-2022-23593,8.0
CVE-2022-23595,44.0
CVE-2022-23606,1.0
CVE-2022-23608,16.0
CVE-2022-23613,1666.0
CVE-2022-23645,1.0
CVE-2022-24122,2.0
CVE-2022-24300,65.0
CVE-2022-24301,285.0
CVE-2022-24448,1.0
CVE-2022-2453,2959.0
CVE-2022-2454,3269.0
CVE-2022-24732,33.0
CVE-2022-24750,1088.0
CVE-2022-24754,675.0
CVE-2022-24763,1513.0
CVE-2022-24764,3592.0
CVE-2022-24786,421.0
CVE-2022-24792,771.0
CVE-2022-24793,122.0
CVE-2022-24795,237.0
CVE-2022-24883,185.0
CVE-2022-24949,656.0
CVE-2022-24950,225.0
CVE-2022-24958,1.0
CVE-2022-24959,13.0
CVE-2022-24976,87.0
CVE-2022-25044,1565.0
CVE-2022-25050,2200.0
CVE-2022-25051,1665.0
CVE-2022-25139,6.0
CVE-2022-2522,2259.0
CVE-2022-2526,10.0
CVE-2022-25297,12.0
CVE-2022-25298,83.0
CVE-2022-25299,2737.0
CVE-2022-25309,62.0
CVE-2022-2549,2321.0
CVE-2022-2553,441.0
CVE-2022-2566,18.0
CVE-2022-2571,2352.0
CVE-2022-25761,4.0
CVE-2022-2580,3254.0
CVE-2022-2581,3644.0
CVE-2022-2598,3389.0
CVE-2022-2639,1.0
CVE-2022-26490,1.0
CVE-2022-2652,114.0
CVE-2022-26530,104.0
CVE-2022-26691,341.0
CVE-2022-27007,1.0
CVE-2022-27008,1.0
CVE-2022-27223,403.0
CVE-2022-27240,42.0
CVE-2022-27650,2.0
CVE-2022-27666,1.0
CVE-2022-27950,1.0
CVE-2022-28044,2.0
CVE-2022-28049,4.0
CVE-2022-2816,3.0
CVE-2022-2817,2.0
CVE-2022-2819,3.0
CVE-2022-28356,1877.0
CVE-2022-28388,8.0
CVE-2022-28389,1.0
CVE-2022-28390,1.0
CVE-2022-2845,3.0
CVE-2022-28463,2131.0
CVE-2022-2849,3.0
CVE-2022-2862,5.0
CVE-2022-2874,3.0
CVE-2022-28796,1.0
CVE-2022-28805,6.0
CVE-2022-2889,2.0
CVE-2022-29156,1.0
CVE-2022-29181,83.0
CVE-2022-29191,876.0
CVE-2022-29192,1073.0
CVE-2022-29193,895.0
CVE-2022-29194,206.0
CVE-2022-29195,194.0
CVE-2022-29196,233.0
CVE-2022-29197,334.0
CVE-2022-29198,57.0
CVE-2022-29199,152.0
CVE-2022-29200,2819.0
CVE-2022-29201,85.0
CVE-2022-29203,751.0
CVE-2022-29204,489.0
CVE-2022-29205,1.0
CVE-2022-29206,1713.0
CVE-2022-29207,17.0
CVE-2022-29208,151.0
CVE-2022-29211,275.0
CVE-2022-29212,492.0
CVE-2022-29213,4159.0
CVE-2022-29224,484.0
CVE-2022-29225,95.0
CVE-2022-29226,3.0
CVE-2022-29227,19.0
CVE-2022-29228,8.0
CVE-2022-2923,4.0
CVE-2022-29240,183.0
CVE-2022-29264,20.0
CVE-2022-29339,91.0
CVE-2022-29340,5.0
CVE-2022-29369,1188.0
CVE-2022-29379,242.0
CVE-2022-2946,2.0
CVE-2022-29582,260.0
CVE-2022-2959,4.0
CVE-2022-29779,143.0
CVE-2022-29780,1400.0
CVE-2022-29788,13.0
CVE-2022-2980,6.0
CVE-2022-2982,2.0
CVE-2022-29859,5.0
CVE-2022-29869,1.0
CVE-2022-29967,6.0
CVE-2022-29968,1.0
CVE-2022-3016,14.0
CVE-2022-3022,6.0
CVE-2022-3028,27.0
CVE-2022-30292,16.0
CVE-2022-30330,247.0
CVE-2022-3037,2.0
CVE-2022-30503,361.0
CVE-2022-30592,294.0
CVE-2022-30594,1.0
CVE-2022-3077,3.0
CVE-2022-3099,2.0
CVE-2022-31001,324.0
CVE-2022-31002,727.0
CVE-2022-31003,131.0
CVE-2022-31026,9.0
CVE-2022-31031,4616.0
CVE-2022-31116,119.0
CVE-2022-31117,130.0
CVE-2022-31135,357.0
CVE-2022-31306,144.0
CVE-2022-31307,9.0
CVE-2022-3134,2.0
CVE-2022-3153,4.0
CVE-2022-31620,1.0
CVE-2022-31621,2.0
CVE-2022-31622,32.0
CVE-2022-31623,4.0
CVE-2022-31624,10.0
CVE-2022-3170,1.0
CVE-2022-3178,3508.0
CVE-2022-31783,32.0
CVE-2022-31796,5.0
CVE-2022-3202,4.0
CVE-2022-3213,1070.0
CVE-2022-32166,1.0
CVE-2022-32200,1290.0
CVE-2022-32201,33.0
CVE-2022-32202,30.0
CVE-2022-3222,1721.0
CVE-2022-32323,115.0
CVE-2022-3234,2.0
CVE-2022-3235,2.0
CVE-2022-32414,450.0
CVE-2022-32545,1077.0
CVE-2022-32546,2858.0
CVE-2022-32547,1624.0
CVE-2022-3256,2.0
CVE-2022-3278,6.0
CVE-2022-3287,1.0
CVE-2022-3296,291.0
CVE-2022-3297,4.0
CVE-2022-32978,4.0
CVE-2022-3299,2739.0
CVE-2022-33099,4.0
CVE-2022-33105,1.0
CVE-2022-3324,4.0
CVE-2022-3352,2.0
CVE-2022-33981,5.0
CVE-2022-34295,1.0
CVE-2022-34299,505.0
CVE-2022-34494,1.0
CVE-2022-34495,1.0
CVE-2022-34927,3.0
CVE-2022-35173,1.0
CVE-2022-35414,1.0
CVE-2022-35928,2.0
CVE-2022-35935,909.0
CVE-2022-35937,1662.0
CVE-2022-35938,147.0
CVE-2022-35939,1295.0
CVE-2022-35940,2066.0
CVE-2022-35941,1962.0
CVE-2022-35952,917.0
CVE-2022-35959,1104.0
CVE-2022-35960,525.0
CVE-2022-35963,704.0
CVE-2022-35964,1383.0
CVE-2022-35965,53.0
CVE-2022-35966,96.0
CVE-2022-35967,424.0
CVE-2022-35968,1235.0
CVE-2022-35970,646.0
CVE-2022-35971,1338.0
CVE-2022-35972,816.0
CVE-2022-35973,556.0
CVE-2022-35974,551.0
CVE-2022-35978,740.0
CVE-2022-35979,2081.0
CVE-2022-35981,1321.0
CVE-2022-35982,1199.0
CVE-2022-35983,1158.0
CVE-2022-35984,338.0
CVE-2022-35985,1983.0
CVE-2022-35986,521.0
CVE-2022-35987,212.0
CVE-2022-35988,26.0
CVE-2022-35989,102.0
CVE-2022-35990,838.0
CVE-2022-35993,439.0
CVE-2022-35994,501.0
CVE-2022-35995,181.0
CVE-2022-35996,16.0
CVE-2022-35997,614.0
CVE-2022-35998,229.0
CVE-2022-36000,240.0
CVE-2022-36001,217.0
CVE-2022-36002,386.0
CVE-2022-36003,73.0
CVE-2022-36004,73.0
CVE-2022-36005,1230.0
CVE-2022-36011,792.0
CVE-2022-36012,1285.0
CVE-2022-36013,388.0
CVE-2022-36014,1766.0
CVE-2022-36015,69.0
CVE-2022-36016,974.0
CVE-2022-36017,532.0
CVE-2022-36018,198.0
CVE-2022-36019,1380.0
CVE-2022-36026,243.0
CVE-2022-36027,85.0
CVE-2022-36039,314.0
CVE-2022-36040,68.0
CVE-2022-36041,2360.0
CVE-2022-36042,84.0
CVE-2022-36043,3352.0
CVE-2022-36044,77.0
CVE-2022-36123,2.0
CVE-2022-36752,78.0
CVE-2022-36879,1.0
CVE-2022-37032,626.0
CVE-2022-37451,3929.0
CVE-2022-37452,8.0
CVE-2022-38493,6.0
CVE-2022-39189,1.0
CVE-2022-39190,13.0
CVE-2022-39209,50.0
CVE-2022-39842,1.0
CVE-2022-40299,2184.0
CVE-2022-40307,6.0
CVE-2022-40673,1.0
